word,Ambiguity,N,Entropy,Dissimilarity,Dominance
delicious,0.3346964793273811,6,0.7739825595392977,0.4324341358888042,0.4939759036144578
delight,0.5588028869297509,3,0.6674260440997728,0.8372506465243902,0.726027397260274
delightful,0.5256074924269657,3,0.7665554390634713,0.6856744674189769,0.5723684210526315
delinquent,0.7073061063285673,3,0.8434740222766157,0.83856299974655,0.6168831168831169
delirious,0.632837330691892,4,0.7840374381949654,0.8071519290568944,0.4661654135338345
deliver,0.7104876864150471,4,0.8275273709004115,0.8585669929466907,0.5581395348837209
delivery,0.794218529968797,4,0.9170178567841168,0.8660884017613748,0.3870967741935484
delta,0.7263916378790342,5,0.8097614566100283,0.8970439775189941,0.4228187919463087
delusion,0.629132830292723,3,0.8361778168114735,0.7523911991491742,0.6272727272727273
demand,0.4144544108313384,5,0.5350986910034509,0.7745382633138708,0.7516778523489933
democracy,0.56052417801815,4,0.7987223715000343,0.7017759837695068,0.5789473684210527
democratic,0.4157798805998858,3,0.5983965930838727,0.6948232750743771,0.7910447761194029
demolish,0.4970868997877848,3,0.6329269508942538,0.7853779951785235,0.7210884353741497
demolition,0.6613087647263874,5,0.8330823992409773,0.7938095503264826,0.5
demon,0.3207166426257433,2,0.5055849366380742,0.6343477018092611,0.8881118881118881
demonstrate,0.1289606649817673,2,0.2530679372656292,0.509589110241198,0.9576271186440678
demonstration,0.4021461432418624,3,0.6607530608424984,0.6086179044393722,0.7522123893805309
den,0.6840891362912365,5,0.8205350793731568,0.8337110179540923,0.3560606060606061
denial,0.5263993596164819,7,0.6723460238557802,0.7829292372366222,0.6017699115044248
denim,0.1389759373336791,2,0.1641712087539177,0.8465305115831563,0.9758454106280192
denounce,0.6240625802717951,3,0.7629051142159883,0.8180081226918017,0.6842105263157895
dense,0.3464309153280526,4,0.4222369148411085,0.8204657223265702,0.84472049689441
density,0.4366726716736443,4,0.5776890064084736,0.7558957619575692,0.7658227848101266
dent,0.4508462093110176,4,0.5247024186135814,0.8592417212451324,0.7876106194690266
dental,0.2236669101779211,3,0.2783806884485923,0.8034569905851245,0.9285714285714286
dentist,0.3614474062472049,2,0.5236205195736668,0.6902850303526995,0.8819875776397516
deny,0.5156918607905377,5,0.7315841731493737,0.7048975083353048,0.4830508474576271
depart,0.4138252435890572,2,0.5685175491368007,0.7279023210758964,0.8659217877094972
department,0.5763015914939352,6,0.7394867457830013,0.7793264649844691,0.5272727272727272
departure,0.2420117509099939,3,0.2925404859403491,0.8272760952456395,0.922680412371134
depend,0.6453199896502256,5,0.8043846954411232,0.8022529435326131,0.5253164556962026
dependable,0.3638271277317041,4,0.5858200747675084,0.6210560945288439,0.7092198581560284
dependent,0.6824937078684332,3,0.902434636933954,0.7562804882880204,0.4418604651162791
deposit,0.0,1,0.0,0.0,1.0
depressed,0.2175080427559566,3,0.3259849187228169,0.6672334524190134,0.9121621621621622
depressing,0.0,1,0.0,0.0,1.0
depression,0.4526214843893003,4,0.5882884197539218,0.7693870373627781,0.7482517482517482
depressive,0.2313463901445984,3,0.2911681497026733,0.7945456616076931,0.9245283018867924
deprivation,0.6556278098540492,3,0.9124569593106804,0.7185301215186589,0.4424778761061947
deprive,0.5619272381715589,5,0.7744702623627507,0.7255633501759429,0.4921875
depth,0.6418840522781508,7,0.8179410368965145,0.7847558972143388,0.3872832369942196
deputy,0.256780750425967,3,0.3334943032143596,0.769970425134718,0.9090909090909092
derivative,0.4511929249433579,4,0.5115463574645096,0.8820176673326445,0.8
derogatory,0.3147864999306798,3,0.5187837330961372,0.6067778919204198,0.8032786885245902
descend,0.2127358396222766,3,0.2441127046026175,0.8714656616032411,0.94
descent,0.3823624538365295,4,0.4380872905351162,0.8727996956256828,0.8384615384615385
describe,0.2345333339563645,2,0.3993820824245975,0.5872405004564618,0.9207920792079208
description,0.3841978155854218,3,0.7289357114315104,0.5270668037801581,0.7108433734939759
descriptive,0.5298204579435482,5,0.8014003063377186,0.6611183621388287,0.5436893203883495
desert,0.4184603822356277,3,0.6287428810562785,0.6655508870853863,0.7740112994350282
deserve,0.6136783542146839,6,0.781968646342814,0.7847863940386788,0.4951456310679611
design,0.6548490174775453,3,0.9082845585358006,0.7209734122676204,0.4718309859154929
designate,0.5266927326147113,5,0.6205928121817291,0.8486929308173795,0.6782608695652174
designer,0.566631297718343,5,0.6974779563949391,0.8124002952682483,0.5684931506849316
desirable,0.541077873113207,4,0.8592889505691784,0.6296809388213431,0.4013157894736842
desire,0.3612913504653924,6,0.598926922223751,0.6032311072675722,0.6894736842105263
desk,0.6569358402481743,4,0.8943978173579508,0.7345007193653059,0.3820224719101123
desolate,0.463638765247151,3,0.7300387122318099,0.6350879172280542,0.546583850931677
despair,0.0,1,0.0,0.0,1.0
desperate,0.6863088604187836,6,0.9014480802853562,0.7613404204061651,0.3981481481481481
desperation,0.6333635665623184,5,0.8572325215765326,0.7388468713220331,0.4285714285714285
despise,0.0,1,0.0,0.0,1.0
dessert,0.0,1,0.0,0.0,1.0
destination,0.5646515738589981,3,0.715737363044331,0.7889088973325331,0.7073170731707317
destiny,0.4086711088229501,4,0.5379064587331914,0.7597438219749212,0.7711864406779662
destitute,0.3865198065295952,2,0.6763319595084447,0.5714942212852343,0.8217054263565892
destroy,0.0,1,0.0,0.0,1.0
destruction,0.6161759225448915,5,0.8859130526819781,0.6955264071112903,0.3949579831932773
destructive,0.5387831219139736,4,0.7521596890119977,0.7163148062636728,0.5098039215686274
detail,0.7231682964626757,6,0.8280726307564458,0.8733150566781324,0.4347826086956521
detailed,0.452496057725526,5,0.5523578683342887,0.8192081323836126,0.7473684210526316
detain,0.7213073761177734,2,0.9940302114769566,0.7256392892184189,0.5454545454545454
detect,0.5362899052898731,5,0.7698567977946721,0.6966099498323928,0.4805194805194805
detective,0.1647317542151714,2,0.2149782003277104,0.7662719008906771,0.9658119658119658
detention,0.6937087175498918,3,0.9160436159570162,0.7572878686842384,0.4347826086956521
detergent,0.0,1,0.0,0.0,1.0
deteriorate,0.5294827203194014,5,0.7719067578105184,0.6859412940252747,0.4878048780487805
determination,0.4932576760228659,5,0.7364785951608147,0.669751543716162,0.5121951219512195
detest,0.0,1,0.0,0.0,1.0
detour,0.6572356837580354,6,0.7889483670796522,0.8330528475403777,0.5444444444444444
devastation,0.6024286030590699,6,0.7803364895338478,0.7720113196538388,0.3538461538461538
develop,0.4935116958238578,7,0.6428368108491825,0.7677091409434575,0.5352112676056338
developer,0.5066398617779945,5,0.7913506510559825,0.6402217033649137,0.3798449612403101
development,0.7951671591484284,4,0.9122156015997328,0.8716877432856455,0.3670886075949367
deviant,0.6975330900573702,7,0.9148176177451198,0.7624832278336293,0.2735849056603773
deviate,0.5930832671227665,5,0.7255981889751254,0.8173714820877237,0.4482758620689655
deviation,0.5829302555227508,5,0.7561713733935697,0.7708970162499779,0.5779816513761468
device,0.0,1,0.0,0.0,1.0
devil,0.5425045998034144,2,0.7741173113412915,0.7008041182588098,0.7722222222222223
devious,0.4347710903098444,3,0.8962670193716944,0.4850910285805561,0.5241935483870968
devoted,0.0,1,0.0,0.0,1.0
devotion,0.0,1,0.0,0.0,1.0
devour,0.1690988454309607,3,0.2143346425984733,0.7889478032151077,0.9493670886075948
devout,0.2393823382911767,2,0.3386838171901802,0.7068018196947301,0.9371428571428572
dew,0.6905257107280345,3,0.8552854592978432,0.8073628555487543,0.6071428571428571
diabetes,0.581969470707587,3,0.8232697315432091,0.7069001184055344,0.6287425149700598
diagnosis,0.2268240665872105,3,0.2804001659700249,0.8089298585203344,0.9281045751633988
diagonal,0.4799866100414929,3,0.8636565211188492,0.555760997925055,0.5179856115107914
diagram,0.6129516965245323,2,0.9957274520849256,0.6155817992575077,0.5384615384615384
dial,0.4330644743149209,4,0.5688773489567883,0.7612615884761064,0.7619047619047619
dialect,0.2912262037253062,3,0.4088124050217352,0.7123712493749368,0.8734939759036144
dialogue,0.2419029594830493,4,0.314894829009389,0.7682023875845758,0.8994082840236687
diameter,0.4091213487765413,3,0.6000430042650237,0.6818200460109737,0.76
diamond,0.0,1,0.0,0.0,1.0
diary,0.6012142116482307,6,0.6934976923940778,0.8669303708462707,0.5348837209302325
dice,0.466882839816736,5,0.5769015686789842,0.809293760261089,0.6818181818181818
dictate,0.6079702696726865,3,0.7632736222662956,0.796529910030841,0.6694915254237288
dictator,0.6307453662219519,6,0.8462934754719791,0.7453033545723418,0.3861386138613861
dictatorship,0.5623263531984016,4,0.9441243815470106,0.5956062190418094,0.391304347826087
dictionary,0.2989055531857086,4,0.5403514882290633,0.5531687423779204,0.7469135802469136
die,0.3477897543609856,3,0.4423153860101889,0.7862935935784384,0.864
diesel,0.5304235330553175,3,0.7240961578117906,0.7325318983299824,0.592964824120603
diet,0.6392466875566266,4,0.9315777701895288,0.6861978763475349,0.4113924050632911
differ,0.6644221121554694,2,0.930320524843581,0.7141862341123579,0.6541353383458647
difference,0.576215051127678,4,0.7041336514768375,0.8183319316143104,0.6727272727272727
different,0.1780286420120707,2,0.2141367567812511,0.8313782495264643,0.9659863945578232
difficult,0.0,1,0.0,0.0,1.0
difficulty,0.254719154320992,3,0.4379840743738394,0.5815717265180231,0.8582089552238806
dig,0.2746076130040545,3,0.3185654740272574,0.8620131037193262,0.9146341463414634
digest,0.1962144929395705,3,0.2421235009157532,0.8103901199076222,0.9407407407407408
digestion,0.0,1,0.0,0.0,1.0
digestive,0.7264692514597678,4,0.9428999371557504,0.770462721263039,0.3636363636363636
digit,0.100142211043757,2,0.1951473180458275,0.513162117965875,0.9698492462311558
digital,0.6366613523641026,5,0.8394611245455749,0.7584167196649473,0.4444444444444444
dignified,0.5197112878199224,4,0.8100620023385348,0.6415697641903819,0.5473684210526316
dignity,0.2992690264625145,3,0.4279662689484532,0.6992818083486861,0.8703703703703703
dilemma,0.4826779030847158,4,0.7167946284235382,0.6733838172675479,0.643312101910828
diligence,0.5975072576839652,8,0.8361081913450631,0.7146291160271303,0.3247863247863248
dill,0.1340086409986939,2,0.1694912394509791,0.7906523159118939,0.9748427672955976
dim,0.4048372843040679,2,0.4345673583842649,0.9315869599807628,0.9105691056910568
dimension,0.7366287446752706,3,0.9457147909730064,0.7789121537555568,0.4631578947368421
diminish,0.2928926753203967,4,0.4188720858179287,0.6992413322278737,0.8503401360544217
dine,0.394606986407273,4,0.5032026258140345,0.7841910319305557,0.8023255813953488
diner,0.5011078529346629,5,0.6028185437838424,0.8312747809469332,0.7037037037037037
dining,0.5226735173629313,2,0.7415700122962604,0.7048201905366704,0.7899543378995434
dinner,0.2709770934402852,3,0.3375188516587831,0.8028502470559223,0.90625
dioxide,0.4186977133308046,8,0.7897482823458538,0.530166032254116,0.391812865497076
dip,0.4901971719912338,5,0.5894741001913317,0.8315839013658538,0.7297297297297297
diploma,0.4774583894507801,4,0.8103860976339006,0.589173963922659,0.4842105263157895
diplomacy,0.654207362686786,6,0.8786337971007708,0.744573410271122,0.3636363636363636
diplomat,0.468812695091974,4,0.6056234680961065,0.7740992874100084,0.6842105263157895
diplomatic,0.6383072382979413,4,0.7789199565351623,0.8194773197714657,0.5567010309278351
direct,0.5758339445624474,7,0.7097815298854869,0.8112833601845767,0.5877192982456141
direction,0.5678704901336481,6,0.7912371847329297,0.7176994472590722,0.4890510948905109
director,0.7775215937712082,2,0.9250842712125537,0.8404873133904571,0.6597222222222222
dirt,0.2155751217694456,3,0.3032050856191909,0.7109878164781056,0.92
dirty,0.2566375758890763,2,0.3095434291503251,0.8290842309059132,0.9444444444444444
disability,0.2028395855602918,3,0.2755607473054503,0.7360975303766708,0.9298245614035088
disable,0.3866403047927993,4,0.4732915872447137,0.8169177631988805,0.824
disabled,0.202250482421747,2,0.2690553027246507,0.7517059889681073,0.9540229885057472
disadvantage,0.7219062876712643,7,0.916636179521845,0.7875603252403154,0.2637362637362637
disagree,0.3503383815248242,4,0.5664981580382216,0.6184281035229544,0.765625
disagreement,0.3016532618819458,3,0.4289702891464039,0.703203157687674,0.8719512195121951
disappear,0.5939415961257705,2,0.9583015836671664,0.619785677336474,0.6196319018404908
disappoint,0.3571556975071637,3,0.4706887469469621,0.758793788514788,0.8366013071895425
disappointed,0.2749078576019119,3,0.3663481689805017,0.7504005229968637,0.8951048951048951
disappointing,0.3833847696291069,3,0.4975867311843713,0.7704883301782639,0.8414634146341463
disappointment,0.0,1,0.0,0.0,1.0
disapproval,0.5871233844579986,5,0.7173618868868636,0.8184479761058101,0.4869565217391304
disapprove,0.610434621796161,4,0.8704227313100685,0.7013082262654138,0.3679245283018867
disarm,0.4811141842873159,3,0.5985363109114652,0.8038178728950696,0.7747747747747747
disaster,0.5502269387898359,5,0.6693400057500903,0.8220440046359228,0.6428571428571429
disbelief,0.7736623467922822,3,0.9003818864601089,0.8592602299386206,0.5252525252525253
discard,0.3527486267325836,5,0.4365779971326153,0.807985352100629,0.8227848101265823
disciple,0.6432782294395953,2,0.7367680100024784,0.8731082521314022,0.7924528301886793
discipline,0.5319876657808073,5,0.6939067164293402,0.7666558821022437,0.624
disclose,0.4054357102183556,5,0.5664882565571133,0.7157001147427664,0.7310344827586207
disco,0.3180004159944531,3,0.4158697927618604,0.7646634151582868,0.8677248677248677
discomfort,0.4644230560381882,4,0.6292066814522125,0.7381089071818139,0.6461538461538462
discord,0.5905661130256035,5,0.7023341516305478,0.8408620193885457,0.6276595744680851
discount,0.3900879312187678,4,0.5591245734808373,0.6976762419692455,0.7560975609756098
discourage,0.6367976809955394,5,0.8333565924538419,0.7641358894401624,0.4821428571428571
discourse,0.3407644011525134,3,0.6015104792215533,0.5665144879828441,0.7857142857142857
discover,0.3511812322878216,2,0.4959690720618336,0.7080708295537408,0.8913043478260869
discovery,0.6417912860798716,5,0.9446318035796132,0.6794089333514395,0.3781512605042016
discredit,0.5193535721323903,3,0.736018682225028,0.7056255291813432,0.6229508196721312
discreet,0.3592614678418298,3,0.4553649744080152,0.7889527917883405,0.8529411764705882
discretion,0.5495105118191846,4,0.6452397614413393,0.8516377084259125,0.7128712871287128
discriminate,0.5152560611381566,4,0.6639965388723649,0.7759920887738249,0.6693548387096774
discrimination,0.5575839539082832,12,0.7794941415386245,0.7153151309228338,0.4429530201342282
discuss,0.1020708784491506,2,0.1897051191346356,0.5380502061028196,0.9709302325581396
discussion,0.2924250734726131,3,0.3693187850759585,0.7917958286699918,0.8933333333333333
disdain,0.4345516466290376,2,0.7889406572966208,0.5508039706282468,0.7636363636363637
disease,0.2910842411708073,2,0.5098891423431209,0.5708775045359318,0.8866666666666667
diseased,0.3962971593313307,3,0.5431447855355207,0.7296344729529096,0.7966101694915254
disgrace,0.3999491005914126,3,0.6826929585877628,0.5858403775230935,0.728
disguise,0.3186461665027917,2,0.3912435636292556,0.8144444947463532,0.9230769230769232
disgust,0.3897796642661146,2,0.5558227377664953,0.70126613717243,0.8705882352941177
disgusting,0.0,1,0.0,0.0,1.0
dish,0.4831793583167073,3,0.6042874602431825,0.7995852803602149,0.7482993197278912
dishonest,0.3614845010859804,4,0.5065817551796927,0.713575839220179,0.7986577181208053
dishonesty,0.1694834850422385,2,0.3227569588973982,0.5251117919230239,0.9411764705882352
dishwasher,0.2886412550819566,2,0.4566836315394428,0.6320376627228148,0.903846153846154
disintegrate,0.4543334955592665,4,0.7585288676212939,0.5989666510439242,0.5892857142857143
dislike,0.3425811846584317,3,0.4383891975264042,0.7814544395515082,0.8608695652173913
disloyal,0.4268211611136412,4,0.5693604434198116,0.7496501838975305,0.7652173913043478
dismal,0.5916699209144733,4,0.8987285275952305,0.6583410927186566,0.4253731343283582
dismiss,0.6216647739192288,4,0.7234004945065008,0.8593645962922994,0.6239316239316239
disobey,0.6516834886003103,4,0.9187644303744632,0.7093042210337879,0.3916666666666666
disorder,0.5513216794401923,2,0.6032154068313578,0.9139714821546764,0.8526315789473684
disperse,0.5192714559163809,5,0.6379185334519812,0.8140090445506214,0.691358024691358
disposable,0.0,1,0.0,0.0,1.0
disposal,0.2945764647462824,3,0.3524146727016199,0.8358802500703266,0.9005524861878453
dispose,0.0,1,0.0,0.0,1.0
disposition,0.4661430629281236,3,0.7344381712339159,0.6346934040001834,0.5568181818181818
disprove,0.6282360101422205,4,0.8341612865529724,0.753134939573014,0.423728813559322
dispute,0.1168785362906262,2,0.1996598183820234,0.5853883732729543,0.968944099378882
