word,rt,ambiguity,ambiguity_binary,n_communities,entropy,dissimilarity,max_dom,cnt,log_cnt,frq,log_frq,log_frqN,zipf,max_lem_cat,max_lem_cat_sum_perc,max_lem_lemma,max_lem_code,max_lem_perc,all_lem_cnt,all_lem_frq,all_lem_log_cnt,all_lem_log2_cnt,num_letters,sa_orth_cv_structure,sa_orth_syll_structure,rep_letters,N,NHF,frq_hf_s,hf_s,hf_s_list,P,PHF,avg_frq_Ns,N_TL,frq_hf_tl,hf_tl,hf_tl_list,N_A,frq_hf_A,hf_A,hf_A_list,N_D,frq_hf_D,hf_D,hf_D_list,orth_uniq_point,Lev_N,sa_num_phon,sa_num_syll,sa_init_phon,sa_phon_structure,sa_phon_CV_structure,sa_syll_accent,sa_homoph,sa_homoph_list,sa_NP,sa_NPHF,sa_frq_hfp,sa_hfp,sa_hfp_list,sa_pf,sa_pf_hf,sa_avg_frq_Np,sa_phon_uniq_point,familiarity,imageability,concreteness,log_rt,max_dom_scaled
niebla,819.1511254019292,0.4424325449597353,1,2,0.4912373418243331,0.900649252999886,0.8928571428571429,4192,3.622525,13.620448,1.164961,1.134295,4.134191,NOUN,100.0,niebla,NCFS000,88.859733,5212,12.886955,3.717004,13.816122,6,CVVCCV,nie·bla,0,0,0,0.0,,,0,0,0.0,0,0.0,,,2,3.4506,nieblas,OOOOOO;nieblas;aniebla,1,0.025993,niela,OOOOOO;niela,7,1.85,6,2,n,njeBla,CVVCCV,1,0,,4,0,3.4506,nieblas,OOOOOO;nieblas;nieva;niela;aniebla,4,0,1.231429,7,5.711,6.002,5.525,2.913364032253023,89.28571428571429
nieta,837.5015290519877,0.0,0,1,0.0,0.0,1.0,1590,3.20167,5.166153,0.790014,0.71344,3.713167,NOUN,100.0,nieta,NCFS000,90.062893,1765,4.364059,3.246745,10.541351,5,CVVCV,nie·ta,0,6,3,20.349443,niega,niega;nieto;dieta;OOOOOO;nieva;tieta;niela,3,3,8.330828,0,0.0,,,1,0.5751,nietas,OOOOOO;nietas,1,3.002217,neta,OOOOOO;neta,6,1.6,5,2,n,njeta,CVVCV,1,0,,9,3,20.349443,niega,niega;nieto;dieta;OOOOOO;neta;quieta;nieva;nietas;tieta;niela,5,3,6.186387,6,6.214,5.493,6.375,2.922985608614238,100.0
nieto,807.7147435897435,0.3619530073146905,1,2,0.7721551435804815,0.4687568428752742,0.7733333333333333,5166,3.713238,16.785123,1.250057,1.225009,4.224925,NOUN,100.0,nieto,NCMS000,67.789392,7189,17.775195,3.856668,14.873892,5,CVVCV,nie·to,0,5,0,5.166153,nieta,OOOOOO;nieta;niego;nievo;nioto;nielo,3,0,1.57129,0,0.0,,,2,6.67376,nietos,OOOOOO;nietos;niceto,2,7.492546,neto,OOOOOO;neto;nito,6,1.55,5,2,n,njeto,CVVCV,1,0,,9,0,7.492546,neto,OOOOOO;neto;nietos;nieta;quieto;niego;nievo;quietó;nioto;nielo,5,0,2.973697,6,5.625,4.878,6.231,2.907258010331161,77.33333333333333
nieve,764.6065088757397,0.2290529682258944,1,2,0.3809465857053901,0.601273188475393,0.925925925925926,9317,3.969323,30.272356,1.495161,1.481093,4.481046,NOUN,100.0,nieve,NCFS000,94.826661,10174,25.155771,4.007492,16.05999,5,CVVCV,nie·ve,1,4,1,66.997529,nueve,nueve;OOOOOO;nieva;nievo;kieve,3,1,17.114912,0,0.0,,,2,8.847443,nieves,OOOOOO;nieves;nieven,1,0.146212,nive,OOOOOO;nive,6,1.65,5,2,n,njeBe,CVVCV,1,0,,9,1,66.997529,nueve,nueve;OOOOOO;nieves;niegue;nieva;niobe;nevé;nievo;nieven;kieve,6,1,8.827587,6,5.436,6.286,6.299,2.883437990723011,92.59259259259261
ninfa,940.1335504885992,0.0,0,1,0.0,0.0,1.0,769,2.886491,2.498598,0.543894,0.398261,3.397696,NOUN,100.0,ninfa,NCFS000,84.005202,1396,3.451686,3.144885,9.890304,5,CVCCV,nin·fa,1,2,1,3.814505,ninja,ninja;OOOOOO;linfa,2,1,2.126571,0,0.0,,,2,2.3004,ninfas,OOOOOO;ninfas;ninfea,1,3.291392,nina,nina;OOOOOO,6,1.75,5,2,n,nimfa,CVCCV,1,0,,6,0,2.3004,ninfas,OOOOOO;ninfas;linfa;nimia;nimba;nima;ninfea,4,0,0.524738,6,,,,2.9731895516001803,100.0
ninguna,873.1042345276873,0.0,0,1,0.0,0.0,1.0,58998,4.770845,191.693511,2.284867,2.282615,5.282607,DETERMINER,85.662226,ninguno,DI0FS0,85.662226,138713,342.975472,5.142117,26.441369,7,CVCCVCV,nin·gu·na,1,1,0,60.109325,ninguno,OOOOOO;ninguno,1,0,60.109325,0,0.0,,,2,0.510117,ningunas,OOOOOO;ningunas;ningunea,0,0.0,,,8,2.25,7,3,n,niNGuna,CVCCVCV,2,0,,4,1,203.799854,ningún,ningún;OOOOOO;ninguno;ningunas;ningunea,2,1,66.112135,8,,,,2.941066094539394,100.0
ningunear,1157.4852320675109,0.1994203770083424,1,2,0.6500224216483541,0.3067899973398516,0.8333333333333334,27,1.447158,0.087727,0.03652,-1.041072,1.943133,VERB,100.0,ningunear,VMN0000,100.0,149,0.368411,2.173186,4.722739,9,CVCCVCVVC,nin·gu·ne·ar,1,1,0,0.022744,ningunean,OOOOOO;ningunean,1,0,0.022744,0,0.0,,,0,0.0,,,1,0.029242,ningunea,OOOOOO;ningunea,10,2.35,9,4,n,niNGunear,CVCCVCVVC,4,0,,2,0,0.029242,ningunea,OOOOOO;ningunea;ningunean,2,0,0.025993,10,,,,3.063515458720225,83.33333333333334
nivelar,955.3968253968254,0.4050865173229052,1,2,0.6800770457282799,0.595647978221507,0.82,151,2.181844,0.490622,0.173368,-0.306386,2.690747,VERB,98.013245,nivelar,VMN0000,98.013245,528,1.305509,2.722634,7.412735,7,CVCVCVC,ni·ve·lar,0,3,0,0.178703,novelar,OOOOOO;novelar;nivelan;nivelad,2,0,0.08881,0,0.0,,,2,0.009747,nivelará,OOOOOO;nivelará;nivelara,1,0.224192,nivela,OOOOOO;nivela,8,1.7,7,3,n,niBelar,CVCVCVC,3,0,,8,0,0.224192,nivela,OOOOOO;nivela;novelar;nivelan;nivelará;nivelad;niquelar;libelar;nivelara,5,0,0.063765,8,,,,2.980183793871208,82.0
niña,799.4448160535117,0.4290911070826715,1,2,0.6559420757694148,0.6541600591475263,0.8307692307692308,11697,4.068112,38.005339,1.591124,1.579882,4.579845,NOUN,100.0,niña,NCFS000,93.5881,15868,39.234497,4.200522,17.644387,4,CVCV,ni·ña,0,14,1,100.070654,niño,niño;OOOOOO;niza;viña;nina;piña;riña;tiña;ciña;nika;liña;nipa;nima;diña;hiña,3,1,9.237805,0,0.0,,,2,14.088326,niñas,OOOOOO;niñas;aniña,0,0.0,,,5,1.2,4,2,n,niJa,CVCV,1,0,,19,2,173.088862,nía,nía;niño;OOOOOO;niñas;niza;viña;nina;piña;riña;tiña;guiña;ciña;nika;liña;nipa;nima;nypa;diña;hiña;aniña,5,1,16.67602,5,6.901,6.316,6.254,2.902788490708152,83.07692307692308
niñez,818.0065359477125,0.6008425817576333,1,2,0.8812908992306928,0.6817755434466963,0.7,2543,3.405517,8.262595,0.966733,0.917287,3.917116,NOUN,100.0,niñez,NCFS000,96.618168,2550,6.305014,3.40654,11.604516,5,CVCVC,ni·ñez,0,3,1,14.669924,núñez,núñez;OOOOOO;nuñez;niñee,2,1,5.547387,0,0.0,,,0,0.0,,,0,0.0,,,5,1.85,5,2,n,niJes,CVCVC,2,0,,13,3,115.975256,niños,niños;núñez;niñas;OOOOOO;nuñez;nimes;nines;riñes;ciñes;aniñes;hiñes;guiñes;niñee;tiñes,5,2,11.369285,6,4.633,4.908,4.715,2.9127567737381757,70.0
niño,795.3185654008439,0.4790030999105459,1,2,0.5631028237513912,0.850649436846058,0.8679245283018868,30799,4.488551,100.070654,2.004625,2.000321,5.000307,NOUN,98.337608,niño,NCMS000,86.217085,64947,160.585006,4.812559,23.160725,4,CVCV,ni·ño,0,15,0,38.005339,niña,OOOOOO;niña;nido;nilo;nuño;nico;nino;miño;niro;nito;riño;ciño;piño;tiño;hiño;viño,4,0,4.943044,0,0.0,,,2,115.975256,niños,niños;OOOOOO;aniño,0,0.0,,,5,1.15,4,2,n,niJo,CVCV,1,0,,25,1,115.975256,niños,niños;OOOOOO;niña;nido;nilo;nuño;nico;nicho;nino;guiño;miño;niro;nito;ciñó;guiñó;tiñó;riñó;riño;ciño;piño;tiño;hiño;viño;aniño;diñó;aniñó,5,1,7.814732,5,6.513,6.39,6.177,2.900541120459839,86.79245283018868
noble,785.131498470948,0.4414322999439827,1,4,0.7049001693302414,0.6262337833787275,0.68,11560,4.062995,37.560205,1.586139,1.574766,4.574728,ADJECTIVE,92.647059,noble,AQ0CS0,92.647059,18246,45.114232,4.261168,18.15755,5,CVCCV,no·ble,0,4,1,79.168855,doble,doble;OOOOOO;roble;nuble;nolle,3,1,21.430599,1,19.790589,nobel,OOOOOO;nobel,1,22.70183,nobles,OOOOOO;nobles,1,0.084478,nole,OOOOOO;nole,6,1.7,5,2,n,noBle,CVCCV,1,0,,12,1,79.168855,doble,doble;OOOOOO;nobles;roble;nove;nové;doblé;nole;nuble;novelé;poblé;nublé;novele,5,1,9.115498,6,5.128,3.774,3.28,2.89494240104788,68.0
nobleza,829.2727272727273,0.0,0,1,0.0,0.0,1.0,6185,3.79141,20.096009,1.3242,1.30318,4.30311,NOUN,100.0,nobleza,NCFS000,96.248989,6223,15.386708,3.794,14.394434,7,CVCCVCV,no·ble·za,0,0,0,0.0,,,0,0,0.0,0,0.0,,,1,0.123468,noblezas,OOOOOO;noblezas,0,0.0,,,8,2.4,7,3,n,noBlesa,CVCCVCV,2,0,,2,1,22.70183,nobles,nobles;OOOOOO;noblezas,1,1,11.412649,8,4.489,4.314,4.271,2.9186973827466947,100.0
noche,757.9369918699186,0.3518449996138382,1,2,0.4280696292293063,0.8219340396731663,0.9125,84109,4.924848,273.282984,2.438199,2.436618,5.436613,NOUN,99.343709,noche,NCFS000,95.919581,94592,233.883889,4.975854,24.759127,5,CVCCV,no·che,0,6,0,55.531269,coche,OOOOOO;coche;roche;moche;poche;boche;loche,1,0,9.929411,0,0.0,,,2,35.847902,noches,OOOOOO;noches;anoche,0,0.0,,,6,1.6,4,2,n,noCe,CVCV,1,0,,21,0,55.531269,coche,OOOOOO;coche;noches;anoche;note;roche;noé;noté;none;moche;nome;nove;nose;noe;nové;node;poche;nole;roché;boche;loche;nolle,5,0,6.305058,5,6.649,5.389,5.814,2.879633103757936,91.25
nocivo,961.8309352517986,0.0,0,1,0.0,0.0,1.0,470,2.673021,1.527102,0.402623,0.184791,3.183868,ADJECTIVE,97.234043,nocivo,AQ0MS0,97.234043,2128,5.261596,3.327972,11.075395,6,CVCVCV,no·ci·vo,1,1,0,1.078719,nociva,OOOOOO;nociva,1,0,1.078719,0,0.0,,,1,2.53109,nocivos,nocivos;OOOOOO,0,0.0,,,7,1.9,6,3,n,nosiBo,CVCVCV,2,0,,2,1,2.53109,nocivos,nocivos;OOOOOO;nociva,2,1,1.804905,7,,,,2.9830987411232073,100.0
noción,927.2246835443038,0.3088722646720697,1,2,0.3533593350214213,0.8741024618844306,0.9333333333333332,4801,3.681422,15.599182,1.220087,1.193192,4.193102,NOUN,100.0,noción,NCFS000,99.416788,6415,15.861438,3.807197,14.494746,6,CVCVVC,no·ción,1,5,1,72.602317,nación,nación;OOOOOO;moción;poción;loción;coción,2,1,16.829311,0,0.0,,,0,0.0,,,0,0.0,,,5,1.75,6,2,n,nosjon,CVCVVC,2,0,,6,1,72.602317,nación,nación;OOOOOO;moción;poción;nacion;loción;coción,2,1,14.098074,7,5.208,2.277,3.603,2.967184984414121,93.33333333333333
nocturno,858.6998050682262,0.0,0,1,0.0,0.0,1.0,2928,3.466719,9.513519,1.021748,0.978489,3.978341,ADJECTIVE,82.445355,nocturno,AQ0MS0,82.445355,7938,19.627139,3.899711,15.207747,8,CVCCVCCV,noc·tur·no,1,1,0,7.395072,nocturna,OOOOOO;nocturna,1,0,7.395072,0,0.0,,,1,5.647027,nocturnos,OOOOOO;nocturnos,0,0.0,,,9,2.65,8,3,n,nokturno,CVCCVCCV,2,0,,2,0,7.395072,nocturna,OOOOOO;nocturna;nocturnos,2,0,6.52105,9,5.509,4.903,5.16,2.933841364310386,100.0
nombrar,889.9233038348083,0.380463081390102,1,2,0.5086113313826897,0.7480428726504988,0.8870967741935484,3931,3.594614,12.772419,1.13901,1.106384,4.106273,VERB,98.804375,nombrar,VMN0000,98.804375,16908,41.805954,4.228092,17.876764,7,CVCCCVC,nom·brar,1,4,0,2.079458,nombran,OOOOOO;nombran;nombrad;nombras;sombrar,2,0,0.572663,0,0.0,,,4,0.737558,nombrará,OOOOOO;nombrará;nombrara;nombraré;nombrare,1,8.184616,nombra,OOOOOO;nombra,8,1.55,7,2,n,nomBrar,CVCCCVC,2,0,,9,0,8.184616,nombra,OOOOOO;nombra;nombran;nombrará;nombrara;nombrad;nombras;nombraré;nombrare;sombrar,3,0,1.320239,8,5.384,3.501,3.542,2.9493525795026594,88.70967741935483
nombre,798.9269102990033,0.0,0,1,0.0,0.0,1.0,177835,5.25002,577.813069,2.762538,2.76179,5.761787,NOUN,83.336801,nombre,NCMS000,81.790424,198211,490.087528,5.297128,28.059562,6,CVCCCV,nom·bre,0,6,0,478.220041,hombre,OOOOOO;hombre;nombró;nombra;nombro;sombre;nombré,2,0,83.872003,0,0.0,,,2,67.946281,nombres,OOOOOO;nombres;nombren,0,0.0,,,7,1.6,6,2,n,nomBre,CVCCCV,1,1,nombré,8,0,478.220041,hombre,OOOOOO;hombre;nombres;nombró;nombra;nombro;nombren;sombre;sombré,4,0,71.425312,7,6.862,3.368,4.229,2.9025070497698624,100.0
normal,763.1879194630873,0.0,0,1,0.0,0.0,1.0,17361,4.2396,56.40854,1.758977,1.75137,4.751345,ADJECTIVE,92.817234,normal,AQ0CS0,92.817234,22055,54.532193,4.343507,18.866054,6,CVCCVC,nor·mal,0,4,1,114.444905,normas,normas;OOOOOO;formal;norman;normar,2,1,36.609016,0,0.0,,,1,4.080936,anormal,OOOOOO;anormal,1,39.850858,norma,OOOOOO;norma,7,1.7,6,2,n,normal,CVCCVC,2,0,,6,1,114.444905,normas,normas;OOOOOO;norma;formal;norman;anormal;normar,4,1,31.727976,7,,,,2.882631487282985,100.0
normalidad,874.9717171717172,0.5429863891889888,1,2,0.9841095278800532,0.5517540210779972,0.5740740740740741,3548,3.550106,11.527994,1.097882,1.061876,4.061754,NOUN,97.970687,normalidad,NCFS000,94.109357,3551,8.780042,3.550351,12.60499,10,CVCCVCVCVC,nor·ma·li·dad,1,1,0,2.72279,formalidad,OOOOOO;formalidad,1,0,2.72279,0,0.0,,,1,0.773298,anormalidad,OOOOOO;anormalidad,0,0.0,,,11,2.3,10,4,n,normaliDaD,CVCCVCVCVC,4,0,,2,0,2.72279,formalidad,OOOOOO;formalidad;anormalidad,2,0,1.748044,11,5.71,2.253,2.142,2.9419940149939996,57.407407407407405
normativa,913.9388379204892,0.0,0,1,0.0,0.0,1.0,8401,3.924383,27.296132,1.451727,1.436153,4.436101,NOUN,62.611594,normativa,NCFS000,61.254613,11384,28.147562,4.056295,16.453528,9,CVCCVCVCV,nor·ma·ti·va,1,2,0,3.395365,normativo,OOOOOO;normativo;formativa,2,0,2.076209,0,0.0,,,1,5.107668,normativas,OOOOOO;normativas,0,0.0,,,10,2.3,9,4,n,normatiBa,CVCCVCVCV,3,0,,3,0,5.107668,normativas,OOOOOO;normativas;normativo;formativa,3,0,3.086695,10,4.006,2.829,3.503,2.960917133105376,100.0
norte,799.1362229102167,0.5110167269413352,1,2,0.5687008669370752,0.8985685738331701,0.8658536585365854,90248,4.955442,293.229532,2.468686,2.467213,5.467208,NOUN,100.0,norte,NCMS000,67.023092,90286,223.237069,4.95562,24.558174,5,CVCCV,nor·te,0,6,0,93.832281,corte,OOOOOO;corte;north;porte;morte;forte;notte,3,0,18.306268,1,2.287403,notre,OOOOOO;notre,2,0.139714,nortes,OOOOOO;nortes;nortea,2,3.960717,note,OOOOOO;note;orte,6,1.5,5,2,n,norte,CVCCV,1,0,,12,0,93.832281,corte,OOOOOO;corte;porte;note;noté;morte;forte;corté;notte;nortes;orte;porté;nortea,5,0,9.124704,6,6.507,4.903,5.969,2.902620816630099,86.58536585365853
nos,1030.7125,0.1752830399994807,1,2,0.462749058578174,0.3787863783841052,0.9019607843137256,232579,5.366572,755.684684,2.878915,2.878342,5.878341,PRONOUN,98.77418,yo,PP1CP000,88.726411,1242769,3072.814262,6.09439,37.141594,3,CVC,nos,0,20,2,17235.715309,los,los;dos;OOOOOO;vos;non;pos;tos;nou;mos;ros;noé;nom;sos;noa;eos;nis;nus;noe;yos;not;noy,3,1,938.706044,0,0.0,,,9,464.758801,unos,OOOOOO;unos;anos;naos;neos;noes;nosa;nose;noso;enos,2,8013.430776,no,no;OOOOOO;os,4,1.0,3,1,n,nos,CVC,1,0,,42,3,17235.715309,los,los;no;dos;OOOOOO;unos;os;voz;vos;non;pos;tos;nou;mos;box;cox;oz;ros;hoz;noé;anos;nom;hunos;sos;naos;noa;noah;neos;eos;noes;nis;henos;coz;nosa;nus;nose;noe;yos;not;doz;noso;enos;noy;enosh,4,2,664.363921,4,,,,3.013137542998662,90.19607843137256
nota,772.5255198487713,0.6139767070959437,1,3,0.7684534748408711,0.7989770717389026,0.6730769230769231,19685,4.294157,63.959571,1.812643,1.805928,4.805906,VERB,91.455423,notar,VMIP3S0,91.455423,46005,113.749876,4.662805,21.741751,4,CVCV,no·ta,0,27,0,9.958653,gota,OOOOOO;gota;nova;rota;cota;notó;note;bota;vota;neta;nata;mota;noté;nora;jota;dota;noto;sota;lota;nona;noia;nosa;noya;iota;pota;noma;noca;noxa,4,0,2.629166,0,0.0,,,5,51.781746,notas,OOOOOO;notas;notar;anota;notan;notad,2,1.127456,noa,OOOOOO;noa;not,5,1.0,4,2,n,nota,CVCV,1,0,,34,0,51.781746,notas,OOOOOO;notas;notar;gota;nova;rota;cota;notó;note;bota;vota;neta;nata;mota;noté;nora;jota;dota;noto;anota;sota;notan;noa;noah;lota;nona;noia;chota;nosa;noya;iota;notad;pota;noma;noca,5,0,4.2411,5,6.902,4.646,3.245,2.887912834953101,67.3076923076923
notable,814.3017408123791,0.2774321513031867,1,2,0.4889085914405152,0.5674519862409526,0.8936170212765957,11051,4.043441,35.906386,1.567102,1.555211,4.555172,ADJECTIVE,99.230839,notable,AQ0CS0,99.230839,16793,41.52161,4.225128,17.851709,7,CVCVCCV,no·ta·ble,0,3,0,9.390051,potable,OOOOOO;potable;notarle;notadle,2,0,3.138681,0,0.0,,,1,19.111516,notables,OOOOOO;notables,0,0.0,,,8,1.8,7,3,n,notaBle,CVCVCCV,2,0,,4,0,19.111516,notables,OOOOOO;notables;potable;notarle;notadle,3,0,7.13189,8,5.594,5.128,4.193,2.910785363227569,89.36170212765957
notar,870.3918918918919,0.0,0,1,0.0,0.0,1.0,4834,3.684396,15.706404,1.222883,1.196167,4.196077,VERB,99.648324,notar,VMN0000,99.648324,32458,80.254179,4.511322,20.352024,5,CVCVC,no·tar,0,10,2,51.781746,notas,notas;votar;OOOOOO;dotar;notan;rotar;botar;notad;novar;potar;sotar,3,2,10.253351,0,0.0,,,5,5.188897,anotar,OOOOOO;anotar;notara;notará;notaré;notare,2,63.959571,nota,nota;OOOOOO;otar,6,1.15,5,2,n,notar,CVCVC,2,0,,17,3,63.959571,nota,nota;notas;votar;OOOOOO;dotar;anotar;notan;rotar;botar;notara;notará;notad;otar;novar;notaré;notare;potar;sotar,5,3,10.166216,6,6.328,3.131,3.621,2.939714836716454,100.0
noticia,791.6941896024465,0.0,0,1,0.0,0.0,1.0,14624,4.165096,47.515609,1.685881,1.676866,4.676836,NOUN,99.993162,noticia,NCFS000,98.269967,29972,74.107408,4.476716,20.040984,7,CVCVCVV,no·ti·cia,1,4,0,0.532861,novicia,OOOOOO;novicia;notícia;notició;noticie,3,0,0.164895,0,0.0,,,3,61.31476,noticias,noticias;OOOOOO;noticiar;notician,0,0.0,,,8,1.65,7,3,n,notisja,CVCVCVV,2,1,notícia,6,1,61.31476,noticias,noticias;OOOOOO;novicia;noticiar;notició;notician;noticie,3,1,10.317684,8,6.623,4.503,4.813,2.898557457579784,100.0
noticiero,940.4459724950884,0.2889911356666369,1,2,0.3576467062456332,0.808035221966106,0.9322033898305084,854,2.931966,2.774776,0.576891,0.443736,3.443228,NOUN,66.393442,noticiero,NCMS000,38.758782,1272,3.14509,3.104487,9.63784,9,CVCVCVVCV,no·ti·cie·ro,1,1,0,0.012997,noticiera,OOOOOO;noticiera,1,0,0.012997,0,0.0,,,1,1.468617,noticieros,OOOOOO;noticieros,0,0.0,,,10,2.5,9,4,n,notisjero,CVCVCVVCV,3,0,,2,0,1.468617,noticieros,OOOOOO;noticieros;noticiera,2,0,0.740807,10,,,,2.973333850900511,93.22033898305084
notificación,917.774647887324,0.0,0,1,0.0,0.0,1.0,1758,3.245266,5.71201,0.826853,0.757036,3.756789,NOUN,100.0,notificación,NCFS000,96.302617,2065,5.105825,3.31492,10.988695,12,CVCVCVCVCVVC,no·ti·fi·ca·ción,1,0,0,0.0,,,0,0,0.0,0,0.0,,,0,0.0,,,0,0.0,,,11,2.3,12,5,n,notifikasjon,CVCVCVCVCVVC,5,0,,0,0,0.0,,,0,0,0.0,13,,,,2.9627360568074206,100.0
notorio,954.581560283688,0.0,0,1,0.0,0.0,1.0,1260,3.100715,4.093932,0.707053,0.612485,3.612141,ADJECTIVE,99.920635,notorio,AQ0MS0,99.920635,3241,8.01355,3.510679,12.324867,7,CVCVCVV,no·to·rio,1,2,1,5.33186,notario,notario;OOOOOO;notoria,2,1,4.457838,0,0.0,,,1,1.80328,notorios,OOOOOO;notorios,0,0.0,,,8,2.05,7,3,n,notorjo,CVCVCVV,2,0,,3,1,5.33186,notario,notario;OOOOOO;notoria;notorios,3,1,3.572985,8,,,,2.979813040815486,100.0
novato,815.8242424242425,0.0,0,1,0.0,0.0,1.0,955,2.980458,3.102941,0.613095,0.492228,3.491774,NOUN,81.780104,novato,NCMS000,70.78534,1325,3.276135,3.122216,9.748232,6,CVCVCV,no·va·to,1,4,0,0.357407,nonato,OOOOOO;nonato;novata;lovato;novado,4,0,0.155147,0,0.0,,,1,1.127456,novatos,OOOOOO;novatos,0,0.0,,,7,1.75,6,3,n,noBato,CVCVCV,2,0,,7,0,1.127456,novatos,OOOOOO;novatos;lobato;nonato;novata;lovato;nabato;novado,6,0,0.360192,7,,,,2.911596606343479,100.0
novedad,826.243137254902,0.7191228327079795,1,2,0.966334094295981,0.7441761984315514,0.6075949367088608,4829,3.683947,15.690158,1.22246,1.195717,4.195627,NOUN,100.0,novedad,NCFS000,97.55643,7695,19.026308,3.886209,15.102617,7,CVCVCVC,no·ve·dad,1,0,0,0.0,,,0,0,0.0,0,0.0,,,0,0.0,,,0,0.0,,,8,2.0,7,3,n,noBeDaD,CVCVCVC,3,0,,0,0,0.0,,,0,0,0.0,8,5.601,3.477,3.374,2.91710786527469,60.75949367088608
novedoso,872.0065573770491,0.1417278957602088,1,2,0.4941829348497886,0.286792371337728,0.8918918918918919,854,2.931966,2.774776,0.576891,0.443736,3.443228,ADJECTIVE,99.531616,novedoso,AQ0MS0,99.531616,2127,5.259124,3.327767,11.074036,8,CVCVCVCV,no·ve·do·so,1,1,0,1.910502,novedosa,OOOOOO;novedosa,1,0,1.910502,0,0.0,,,1,1.020234,novedosos,OOOOOO;novedosos,0,0.0,,,9,2.65,8,4,n,noBeDoso,CVCVCVCV,3,0,,2,0,1.910502,novedosa,OOOOOO;novedosa;novedosos,2,0,1.465368,9,,,,2.9405197507834395,89.1891891891892
novela,794.4245283018868,0.6878598287800454,1,3,0.7767241259307063,0.8855909142204388,0.6721311475409836,29260,4.466289,95.070208,1.982589,1.978059,4.978044,NOUN,100.0,novela,NCFS000,94.989747,37759,93.361191,4.57702,20.949117,6,CVCVCV,no·ve·la,0,8,0,6.943439,novena,OOOOOO;novena;novell;nivela;dovela;novelo;novelé;noveló;novele,4,0,1.035261,0,0.0,,,3,29.505556,novelas,OOOOOO;novelas;novelar;novelan,1,2.748783,novel,OOOOOO;novel,7,1.4,6,3,n,noBela,CVCVCV,2,0,,14,0,29.505556,novelas,OOOOOO;novelas;nobel;novena;novel;nóbel;nivela;novelar;dovela;novelo;novelé;noveló;novelan;novele;nótela,6,0,4.326943,7,5.567,5.874,5.989,2.900052644779504,67.21311475409836
noventa,896.7977528089888,0.6267572888674562,1,2,0.8561146277685724,0.7320950589304533,0.7195121951219512,4528,3.656002,14.712163,1.196236,1.167772,4.167677,NOUN,96.64311,noventa,NCMS000,96.64311,1514887,3745.640886,6.18038,38.1971,7,CVCVCCV,no·ven·ta,1,0,0,0.0,,,0,0,0.0,0,0.0,,,1,0.30542,noventas,OOOOOO;noventas,1,6.943439,novena,OOOOOO;novena,8,1.95,7,3,n,noBenta,CVCVCCV,2,0,,2,0,6.943439,novena,OOOOOO;novena;noventas,2,0,3.624429,8,,,,2.952694511335491,71.95121951219512
novia,764.3929712460064,0.3924124554887774,1,4,0.8669657406239696,0.4526274074063776,0.5113636363636364,5964,3.77561,19.377947,1.30916,1.287381,4.287308,NOUN,100.0,novia,NCFS000,94.953052,6401,15.826822,3.806248,14.487523,5,CVCVV,no·via,0,5,0,12.609962,novio,OOOOOO;novio;noria;navia;novoa;nomia,4,0,3.308287,0,0.0,,,1,1.478364,novias,OOOOOO;novias,2,8.987156,nova,OOOOOO;nova;noia,6,1.6,5,2,n,noBja,CVCVV,1,0,,10,0,12.609962,novio,OOOOOO;novio;nova;nubia;fobia;noria;novias;navia;novoa;tobia;nomia,6,0,3.022037,6,6.07,5.66,5.837,2.883316684972315,51.13636363636363
noviazgo,916.6849315068494,0.0,0,1,0.0,0.0,1.0,477,2.679428,1.549846,0.406514,0.191198,3.190289,NOUN,100.0,noviazgo,NCMS000,97.69392,536,1.325289,2.729165,7.44834,8,CVCVVCCV,no·viaz·go,1,0,0,0.0,,,0,0,0.0,0,0.0,,,1,0.194949,noviazgos,OOOOOO;noviazgos,0,0.0,,,9,3.2,8,3,n,noBjasGo,CVCVVCCV,2,0,,1,0,0.194949,noviazgos,OOOOOO;noviazgos,1,0,0.194949,9,5.445,4.672,5.52,2.9622200924636313,100.0
novio,768.1677852348994,0.243366557615329,1,2,0.6962122601251458,0.3495579890701483,0.8125,3881,3.589056,12.609962,1.133857,1.100826,4.100714,NOUN,100.0,novio,NCMS000,97.577944,5096,12.600138,3.707229,13.74355,5,CVCVV,no·vio,1,2,1,19.377947,novia,novia;OOOOOO;nonio,2,1,9.736086,0,0.0,,,1,4.171912,novios,OOOOOO;novios,1,3.798259,novo,OOOOOO;novo,6,1.8,5,2,n,noBjo,CVCVV,1,0,,10,1,19.377947,novia,novia;OOOOOO;movió;novios;novo;llovió;nubio;niobio;nonio;robió;gobio,5,1,3.878189,6,6.133,4.794,5.328,2.8854560901396495,81.25
nube,776.8562091503268,0.0,0,1,0.0,0.0,1.0,4630,3.665675,15.043577,1.205301,1.177445,4.177351,NOUN,100.0,nube,NCFS000,92.829374,13304,32.894867,4.123982,17.007229,4,CVCV,nu·be,0,2,0,13.487233,sube,OOOOOO;sube;hube,1,0,7.952302,0,0.0,,,2,29.48931,nubes,nubes;OOOOOO;nuble,1,0.669325,nue,OOOOOO;nue,5,1.75,4,2,n,nuBe,CVCV,1,0,,13,3,46.66758,nave,nave;nubes;tuve;OOOOOO;sube;hube;juve;nove;uve;nové;nive;nuble;nevé;nublé,3,3,9.403048,5,5.962,6.618,6.001,2.890340641257134,100.0
